,고객ID,거주지,cluster,A_상반기_가구/인테리어_변화,B_상반기_가구/인테리어_변화,A_상반기_디지털/가전_변화,B_상반기_디지털/가전_변화,A_상반기_생활/건강_변화,B_상반기_생활/건강_변화,A_상반기_스포츠/레저_변화,B_상반기_스포츠/레저_변화,A_상반기_식품_변화,B_상반기_식품_변화,A_상반기_패션의류_변화,B_상반기_패션의류_변화,A_상반기_패션잡화_변화,B_상반기_패션잡화_변화,A_상반기_화장품/미용_변화,B_상반기_화장품/미용_변화,A_하반기_가구/인테리어_변화,B_하반기_가구/인테리어_변화,A_하반기_디지털/가전_변화,B_하반기_디지털/가전_변화,A_하반기_생활/건강_변화,B_하반기_생활/건강_변화,A_하반기_스포츠/레저_변화,B_하반기_스포츠/레저_변화,A_하반기_식품_변화,B_하반기_식품_변화,A_하반기_패션의류_변화,B_하반기_패션의류_변화,A_하반기_패션잡화_변화,B_하반기_패션잡화_변화,A_하반기_화장품/미용_변화,B_하반기_화장품/미용_변화,구매감소
12533,14974,강원도,0,0,0,0,0,0,0,-100,0,-100,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
12534,14976,인천시,2,0,2121.333333,0,0,0,-66.06868674,0,197.8181818,0,50.74379747,0,882.0467836,0,0,0,-52.57477243,0,-70.19264588,0,0,0,-69.38083444,0,254,0,-14.12247218,-100,-51.43523316,0,72.03155819,0,-40.20919645,FALSE
12535,14977,경기도,3,0,0,-96.82187803,0,-16.89540306,-75.41984733,191.9466667,-100,78.43055348,155.0706143,-70.32277302,0,-60.21502064,0,-21.05263158,-100,13.69086549,0,0,0,-52.69158439,107.6923077,-53.91089109,0,-28.04103678,-100,6.037816932,-100,3162.275986,0,-74.33808554,0,FALSE
12536,14978,경기도,5,0,0,0,0,0,-34.51161423,0,-92.94920756,128.5714286,-14.15700477,0,-95.16990291,-100,-100,0,0,0,0,0,0,0,102.7581548,0,0,0,-6.980328109,0,-79.81545559,0,90.4,0,0,TRUE
12537,14979,인천시,0,0,287.3333333,0,0,0,78.7259489,0,-96.37149028,0,-30.12640884,0,5.397316821,0,-51.80187525,0,10.6292517,0,-92.72727273,0,0,0,-8.241211943,0,-97.34,0,-34.53779638,0,9.720670391,0,-70.23255814,0,101.2390852,FALSE
12538,14980,울산시,4,0,-100,0,0,0,2187.075,0,-64.64646465,-100,842.8337596,737.875,-66.4893617,-85.07295174,1139,0,-11.82770664,0,0,0,0,0,1797.638889,-66.42276423,0,0,123.286972,1167.777778,-12.5,-100,0,0,56.87027275,FALSE
12539,14983,서울시,2,0,0,0,0,563.1312217,0,7.719625556,0,234.2092017,0,288.7015707,0,419.4358974,0,42.2909941,0,0,0,0,0,101.7949415,0,-100,0,23.15404196,0,-91.92459757,0,-83.82575758,0,-50.58470336,0,FALSE
12540,14984,서울시,0,0,0,-100,0,-34.87392055,-100,54.92577598,0,-23.70679536,-100,-82.78125369,0,-46.00343773,-100,-56.65864714,0,0,0,-28.20512821,-100,-21.94143602,0,-15.09228487,0,-4.055382125,-100,-21.65254768,0,-70.39750425,-100,-30.5579854,0,TRUE
12541,14986,경기도,5,0,-70.50381679,0,-100,0,-44.76114292,0,-72.23151751,-68,-36.93906532,29.43396226,189.2873734,0,-24.89693313,0,-44.52512473,0,-70.71141479,0,0,-100,-53.18940645,0,0,-33.26666667,-11.94979107,20.68965517,2.612169637,0,-58.4040747,-100,18.91782632,FALSE
12542,14987,강원도,6,0,-34.10757946,0,0,0,13.17666871,0,-100,0,-28.0228577,0,-10,0,-73.02977233,0,-35.93541494,0,96.41912008,0,0,0,-37.3799156,0,0,-100,-4.152335204,0,-60.22580645,0,95.10828025,0,-31.85443959,FALSE
12543,14988,인천시,0,0,-55.83769634,0,0,0,99.78275628,0,750.7692308,0,6.067847553,575.6794872,-32.72268908,0,41.85430464,0,-90.84889643,0,69.56521739,0,0,0,-57.63200808,86.05157593,-66.67213922,-100,-22.06605634,106.0784314,-17.99124726,-100,-78.58882521,0,-100,FALSE
12544,14989,경기도,5,0,-65.31531532,0,0,0,-14.53398653,0,-52.95698925,106.5,-29.90032662,-25.17241379,0,0,842.1621622,0,-6.197440585,0,0,0,0,0,-54.76042735,0,-17.64705882,0,-17.68549111,0,-90.20283976,0,-73.92550143,0,-65.58007449,FALSE
12545,14990,경기도,2,0,118.2727273,0,0,0,50.07606788,0,0,0,-29.75325271,0,-39.47916667,0,-10.75,0,-17.27414289,0,0,0,0,0,11.72721737,0,0,0,-10.2548873,0,-91.64290473,0,-95.12244898,0,-47.76055125,FALSE
12546,14991,서울시,0,0,0,0,0,-100,0,-41.47222222,0,98.9182058,0,0,0,0,0,0,0,0,0,0,0,0,-100,-90.703125,0,-100,43.59271523,-80.8671065,0,-80.33707865,0,-100,-62.54054054,FALSE
12547,14992,서울시,1,842.3178947,0,-96.84294463,-100,-4.411005118,65.76,15.31800307,0,-29.71596032,172.7271943,-30.42944421,0,-41.72538293,0,24.10657621,0,-95.57289298,0,545.3125,-100,-43.86060606,0,0.708269154,0,112.5665827,380.0207211,-61.47531786,0,-30.67431367,0,-89.57134518,0,TRUE
12548,14994,인천시,1,0,-100,0,0,0,-41.79329571,0,-79.02330744,0,-38.41330254,0,-85.20357498,0,-50.42553191,-100,19.38643533,0,0,0,0,0,-18.76090337,0,662.6315789,0,-54.02800909,0,-71.95035461,0,-90.74766355,0,-50.99561129,TRUE
12549,14995,서울시,2,-44.18292683,15.11111111,0,0,-47.53897416,93.24675325,-48.28695652,0,-50.14785966,26.38615737,-91.56419928,-63.62007168,131.803606,248.5714286,35.48134815,-20.39215686,104.0665601,-33.0958231,0,0,1596.858911,-37.45973482,5.844921571,0,-34.31329277,-84.2546227,176.5190017,151.1557789,10461.8527,94.07303371,3.277552857,0,FALSE
12550,14996,대전시,6,0,-83.85857033,0,0,0,-30.71261522,0,-72.38019169,-100,27.26037303,-100,-8.625021291,-100,-79.59147425,-100,-23.03040428,0,-45.08078995,0,0,0,-53.43184866,0,-93.58333333,0,-15.57163285,0,-74.69004208,0,-43.07517084,0,-34.71923828,TRUE
12551,14997,인천시,4,0,-26.41342756,0,0,0,-27.42892118,-100,0,-100,-29.01581412,-100,90.27139875,-100,-67.15817694,0,-23.5116374,0,12.11814346,0,0,0,-11.78765848,-100,159.5310345,0,-26.5458571,-100,40.18918919,0,8.442622951,0,-58.69604863,TRUE
12552,14998,대전시,0,0,0,0,0,-100,-53.55070493,-100,-100,-25.1747409,-52.9282149,-54.74722419,0,0,-81.47269015,0,-66.53691647,0,-100,0,0,0,-9.463317602,0,0,-83.51648352,-33.09271484,-51.37436262,174.2352941,11.58415842,184.7986942,0,130.0796813,TRUE
12553,15000,서울시,3,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,-100,0,0,0,0,0,0,0,-100,0,-100,0,0,0,-100,0,0,0,TRUE
12554,15001,전라남도,5,0,0,0,0,0,19.14893617,0,0,0,-44.56734207,0,0,0,-100,0,-26.4565425,0,0,0,0,0,-81.91489362,0,-88.33333333,0,-5.989261012,0,0,0,0,0,224.912,FALSE
12555,15002,경기도,5,-100,3.6875,0,0,0,-20.59884146,0,-97.1929084,-94.07181572,-41.0778916,0,0,0,112.7184466,23.96946565,-33.43128746,0,-100,0,0,0,-55.73178658,-91.16161616,-76.93002257,-90.46321526,-37.91162792,-100,250,-100,-68.434238,-29.64285714,29.97646924,TRUE
12556,15005,전라북도,6,0,0,0,0,-8.61618799,0,0,0,-71.53829424,0,864.0119048,-100,271,-100,37.00553165,0,-100,0,0,0,-83.61934477,0,0,0,-66.90045337,0,551.4666667,0,0,0,-71.74334655,0,TRUE
12557,15006,경기도,5,0,-11.17310443,0,0,0,-23.17714316,0,-100,0,8.324851298,0,3911.428571,0,194.8546512,0,-72.5487877,0,-38.0876494,0,0,0,-14.26521851,-100,96,0,-23.55549832,0,-96.32545932,-100,-49.80769231,0,74.65317919,FALSE
12558,15008,경기도,6,0,152.4409449,0,0,0,-33.71459833,0,0,0,-43.56903819,0,-100,0,515,0,-11.15662651,0,202.4,0,0,0,-38.18558277,0,-93.4375,0,8.041301005,0,8.273381295,0,-74.32011331,0,-66.13484303,FALSE
12559,15009,인천시,3,0,0,0,0,0,1.860672157,0,0,-100,492.1680092,-36.90751445,28.94736842,-76.2616522,-5.882352941,-11.97470406,-25.37564767,0,0,0,0,0,-38.9063842,0,0,-21.7877095,-6.451756566,-68.4519492,-44.09395973,-100,32.04545455,-58.95409182,-33.22942643,FALSE
12560,15011,인천시,2,0,0,0,0,0,0,0,0,-100,0,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-93.85194479,0,0,0,0,0,TRUE
12561,15012,부산시,0,0,0,0,0,0,0,-100,0,0,0,0,0,-100,0,0,0,-100,0,0,0,0,0,-100,0,62.58064516,-83.4916043,-83.02616479,0,0,0,0,0,TRUE
12562,15013,경기도,3,1142.982759,0,-6.666666667,0,89.80243902,0,0,0,14.11874674,0,82.51402177,0,-78.64733599,0,-89.17812206,0,290.5391304,0,-95.24271845,0,-85.92720971,0,145.2520776,0,-17.12598323,0,-32.21578115,0,180.3123257,0,-89.38426454,0,FALSE
12563,15015,대구시,2,0,0,0,0,-36.89615824,0,-79.47483589,0,12.71641921,0,336.7553191,0,903.9056604,0,-11.20679623,0,0,0,0,0,-48.7264624,-37.86327078,854.2105263,0,-62.26351373,-66.18366439,-25.32891623,-100,44.7983871,0,270.1828411,0,FALSE
12564,15016,충청북도,6,0,0,0,0,0,-100,0,0,0,-100,-100,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
12565,15017,서울시,0,0,1031.313131,0,0,0,-90.42322835,0,0,0,-1.297086869,0,415.7894737,0,-13.58024691,0,0,0,0,0,0,0,-15.18591772,0,0,0,90.98256221,0,0,0,23.78947368,0,0,FALSE
12566,15018,경상남도,2,0,0,0,0,0,0,0,0,217.6923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,FALSE
12567,15019,경기도,3,0,0,0,0,0,18.59041107,0,-39.65582553,0,-0.635609103,0,-100,0,-100,0,0,0,-100,0,0,0,8.668122271,0,-100,0,-56.5529287,0,-100,-100,-100,0,0,FALSE
12568,15020,인천시,4,0,157.6,0,0,0,-46.37895748,0,-24.90909091,-41.72310859,-13.71159262,-53.76243094,-79.20127796,158.4324324,-44.7133758,0,27.5189883,-100,-100,0,0,-100,-60.43057576,0,-45.79155673,-57.17756184,-79.22270658,-92.34269119,-81.13216485,-100,-96.35800557,0,-51.59493632,TRUE
12569,15021,대구시,3,16083,0,0,0,318.0869565,0,0,0,6.385437966,0,-5.034632285,0,289.0955193,0,114.6516883,0,32.99724492,0,211.0258621,0,1.804171495,0,-81.31002157,0,-36.19806577,0,24.60068635,0,173.6524432,0,-43.62223787,0,FALSE
12570,15022,경상남도,0,0,-81.00347113,0,0,0,-24.84606554,-68.59840954,445.2631579,-64.63157895,53.23826897,84.78514589,73.63919129,0,0,0,-50.91776799,0,0,0,-100,0,-12.23245533,-74.23857868,-95.55084746,-87.0441989,3.821072031,0,88.84892086,-17.06161137,664.4,0,61.42982456,FALSE
12571,15024,서울시,1,109.7941176,0,0,0,28.25454545,39.18634528,0,0,-57.04114251,-25.61259507,-70.07092027,-100,-89.52717706,-100,132.7465887,-59.98313659,8.85,0,-54.56140351,0,43.05137519,-26.05983585,91.77385892,0,-31.99379965,-0.331431269,9.338877671,128.9949749,-86.51494717,0,98.60623782,-83.51168286,TRUE
12572,15025,경기도,1,179.5408678,-100,-100,0,-95.54105632,-18.01847308,-100,0,-68.73224826,781.4398857,-53.49117566,0,999.47155,0,1108.145251,0,183.0795688,0,0,0,-20.1922836,-88.92086331,0,0,-23.55628917,212.0819277,-32.49923792,0,-76.76039514,0,-69.21525379,0,TRUE
12573,15026,인천시,6,0,54.81481481,0,0,0,-10.82941208,61.41847826,-73.12421581,31.21709875,-34.52522039,0,-96.12569953,26.15608108,-76.41954219,0,-66.32367973,0,0,0,0,0,-19.53847963,0,1.044198895,-59.4227923,9.065850445,0,85.51194539,-93.19838057,203.6062378,0,61.49,FALSE
12574,15027,경기도,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
12575,15028,경기도,4,0,-94.4348659,0,0,0,-99.57181765,-100,131,-100,-10.49790127,0,-36.03206413,0,82,0,65.59036145,0,-12.09302326,0,0,0,38.75572313,0,-100,0,-28.32081605,0,-85.16506922,0,-99.10485934,0,-15.43881857,TRUE
12576,15029,인천시,3,0,65.40840264,0,-100,0,-39.83743635,0,88.17204301,0,-28.14601275,0,677.5575221,0,-80.40612309,-100,-38.53416416,0,-52.17004831,0,0,0,-32.67280964,-100,-61.52551879,0,-44.1302183,0,-14.33542774,-100,-19.88575269,0,-17.59386803,TRUE
12577,15030,경기도,1,0,0,-76.66666667,0,-91.10077519,0,0,0,-20.8698727,-77.04269155,-100,0,-100,0,0,0,0,0,-100,0,-100,0,-100,0,-40.0664873,0,-100,0,-100,0,-7.970725216,0,TRUE
12578,15031,서울시,5,-100,0,-100,0,-65.37366548,37.50966968,-100,0,-62.58354934,-90.58496159,-84.38270733,0,-71.77871256,0,86.74313409,-79.28395062,0,-100,0,0,-64.66346154,-59.36323325,-25.0723276,100.3568879,-52.36022968,-13.21424724,-51.75760402,16.64644714,-4.643384728,487,200.4125059,20.56494447,TRUE
12579,15032,서울시,1,-31.33757962,0,0,0,-48.6195735,0,-100,0,-31.90822008,0,0,0,-3.089595376,0,-43.98634985,0,-55.7952183,0,-100,0,-74.81305758,0,0,0,-29.47849053,0,-18.54888001,0,-90.89828152,0,-54.20453258,0,TRUE
12580,15033,경기도,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,132.1666667,0,-100,0,0,0,0,TRUE
12581,15034,인천시,4,0,-55.97938144,0,0,0,4.813396208,0,2914.575163,0,-8.521440103,-68.828125,94.70588235,733,170.3753629,0,4.269397401,0,-81.48058252,0,0,-100,-17.93027407,0,1056.842105,-100,-39.68376864,-60.4,26.96078431,0,93.06976744,-100,59.50542823,FALSE
12582,15035,경기도,2,0,0,0,0,280.1,-46.16037703,-87.47790507,-80,35.09322954,-54.91623631,-73.81498224,0,0,0,-66.19771863,0,0,0,-100,0,509.025641,36.1649925,0,0,29.9029691,1065.433659,233.828877,0,65.72147651,0,522.9185185,148,FALSE
12583,15036,경기도,2,0,45.5,0,0,0,-47.74360732,0,-100,0,-19.25044078,0,-71.41895681,0,388.2990654,0,-35.16396378,0,183.1818182,0,0,0,-55.26120429,0,-100,0,-20.82844944,0,-0.947075209,0,-86.3377193,0,-61.74362509,FALSE
12584,15039,경기도,1,-100,-85.78125,0,0,0,17.99697275,-100,-74.87179487,0,-6.588892773,0,89.49152542,0,32.54098361,0,164.3365817,0,-46.45083933,0,0,0,-55.47887087,0,18.27586207,0,-24.6964135,0,-95.5539873,-100,-89.13043478,0,129,FALSE
12585,15041,서울시,2,-58.9230429,0,0,0,-84.81122603,0,-64.47534561,0,-54.40951317,0,-86.48551346,0,-72.10920468,0,-55.66150131,0,4149.473737,0,68.23646124,0,-79.02279582,0,130.1190317,0,26.53069169,0,-18.01065389,0,-84.11956227,0,-66.45473695,0,TRUE
12586,15043,서울시,4,0,-15.55555556,0,0,0,-57.12165505,0,-88.40842598,-100,-52.27396144,-100,-80.74151074,0,-62.49941246,0,-80.53354891,0,-13.11706629,0,0,0,-45.10546948,0,-100,0,-64.23707526,0,463.255814,0,-73.32023576,0,-99.23913043,TRUE
12587,15044,부산시,3,0,0,0,0,-66.66199039,-97.58811568,1111.462315,0,41.99232557,-87.52273752,100.6717977,-100,131.6202532,0,67.53107096,-100,0,0,0,0,-95.67465833,-66.84210526,73.86399262,0,-77.30693101,-41.76893068,0,-65.8974359,81.18174686,0,-100,0,FALSE
12588,15045,서울시,5,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,-100,0,0,0,-100,-100,-100,0,0,0,0,0,TRUE
12589,15047,서울시,0,0,105.625,0,0,-100,-64.17344173,0,298.9044141,289,-20.39275389,1289.769231,-83.72400756,0,284.0618557,0,-67.49008199,0,13.58249772,0,0,0,86.2348113,-100,-41.78571429,-6.956521739,10.78372911,133.3333333,43.18586321,-16.14583333,55.96,0,-48.27184466,FALSE
12590,15049,경상남도,3,0,0,0,0,-57.30030554,0,-80.04368471,0,24.26399369,0,24.98080398,0,-35.53804979,0,-38.65375584,0,59.50373535,0,0,0,342.4080255,0,0,0,44.99833726,0,-38.40210634,0,42.65260191,0,6.63526862,0,FALSE
12591,15050,경기도,0,0,-100,0,-100,0,-70.32765867,0,-100,0,-10.2466655,-15.97656046,117.2442672,-76.07053709,-86.53846154,-63.18181818,-79.14691943,0,-39.02266289,0,0,0,-31.60144491,0,0,0,41.20962146,67.74452555,-41.6747629,-96.04519774,-82.19753086,0,-92.75862069,TRUE
12592,15051,부산시,5,0,0,0,0,0,-71.78200098,0,-100,-15.78947368,-88.46958549,0,39.84375,0,-45.20936367,0,65.2,0,-100,0,0,0,-65.86709808,0,-100,0,-94.58666898,0,-87.93103448,0,-93.90763766,0,-100,TRUE
12593,15052,서울시,4,0,-100,0,0,0,-25.03729629,-22.10081858,-100,-19.09974958,-42.44098577,23.33053922,0,-64.51361313,-76.25316456,261.8595041,-58.96131056,-92.45544593,-100,-99.94341762,0,-91.80605834,-9.567121929,14.82681871,-100,-18.41477798,-18.06261223,-48.76693169,374.8333333,10.0568363,-40.15831135,65.70727789,-31.01005684,TRUE
12594,15053,세종시,5,-100,-65.86839266,-100,0,-91.38228942,-61.73369696,445.9176471,88.72727273,-68.15494964,-11.90520038,-0.612115042,-24.89671932,0,-27.7826087,343.3333333,-89.29087328,-100,-82.5,0,0,-100,-42.90753608,-84.15244596,33.3442623,-61.72205438,-53.53027143,224.5101089,0,8.982035928,-57.06185567,-42.04081633,-69.74146846,TRUE
12595,15056,서울시,4,0,0,-98.94412806,0,82.24561404,0,-77.23997235,0,-66.59560996,-100,-55.81295828,0,-27.2686743,0,-53.7464732,0,5114.464672,0,113021.8421,0,2906.368827,-100,696.0736709,0,138.3234078,0,323.4584456,0,199.104016,0,-23.94992534,0,FALSE
12596,15057,대구시,0,0,0,0,0,0,0,-100,0,-53.20334262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,TRUE
12597,15058,경기도,4,0,0,0,0,-100,76.11271676,0,-87.28265107,-100,-25.76270921,44.44444444,429.3448276,-100,-29.88592593,0,-16.8433656,0,0,0,0,0,25.4296875,0,115.5555556,0,-11.61931143,0,85.74065528,0,10.63324538,0,54.06823641,FALSE
12598,15059,서울시,6,-80.54722922,0,-100,0,789.7684211,1241.196474,-35.88576278,279.1666667,-32.13151362,1.415557524,52.41825791,0,54.51503232,0,31.61705007,-100,14.39272727,0,-100,0,-25.90898591,58.13180516,38.36309268,-65.66037736,-30.58814969,33.49467894,-21.05360717,0,-44.75107296,0,17.43987173,0,FALSE
12599,15060,경기도,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
12600,15062,서울시,6,0,0,0,0,0,-42.20193861,0,0,-100,-30.17632424,0,0,-100,-9.677419355,0,461.0888889,0,0,0,0,0,-65.83357055,0,0,-54.95049505,-54.42352528,0,-100,0,-54.15848068,0,-35.75657895,TRUE
12601,15063,서울시,1,5584.255474,0,-79.37143035,0,-88.79430564,-100,496.6210526,0,-11.562398,-97.91937643,34.37842072,0,-51.09995575,0,-68.84457107,-100,93.204947,0,580.3148102,0,2384.239899,586.1842105,-100,0,-7.498517706,-13.05302372,-47.56967858,0,-56.85981823,0,0,0,FALSE
12602,15064,경기도,1,-95.17877267,-44,29.62962963,0,-51.76464747,-83.62088536,-77.64968544,0,-29.24678198,-95.23346975,-75.7947278,0,-100,-100,-14.05984098,0,-91.52965934,-100,-79.36059648,0,26.05434066,-100,-82.08122131,0,-46.87265438,-100,7.715032747,0,-81.91761218,-100,16.5136697,0,TRUE
12603,15065,서울시,3,0,0,0,0,-59.42316785,0,193.5634744,0,-55.53004292,-92.20903116,-98.88906701,0,-78.06338028,0,0,-74.69410456,0,0,0,0,-74.43747695,0,-100,0,-58.77621783,-100,-9.284867641,0,523.6220472,0,0,0,TRUE
12604,15066,인천시,0,0,-67.54360465,0,0,0,-69.77369478,0,-31.21357433,-100,-31.54401583,0,130.2390131,0,-5.691780822,0,-37.79729052,0,182.625,0,0,0,-29.39657135,0,-96.65363183,0,-45.9467552,0,-84.16822988,0,29.26210227,0,87.37347617,TRUE
12605,15067,서울시,0,0,0,0,0,-100,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,-100,0,0,-100,0,0,0,0,0,0,FALSE
12606,15068,충청남도,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
12607,15070,서울시,4,0,0,0,0,613.1476684,0,-21.77207637,0,-6.548681542,0,-15.70666648,0,85.92407975,0,68.54927007,0,0,0,0,0,74.49373192,-100,174.6534018,0,-66.84677273,0,-37.49472081,0,-55.4245283,0,-82.05837641,0,FALSE
12608,15071,서울시,6,0,0,0,0,-31.7767733,0,0,0,-12.77963845,401.6375,0,0,-28.98550725,0,-61.71981777,0,0,0,-100,0,46.48089888,0,-100,0,-46.0367912,0,0,0,1728.09375,0,209.5609989,0,FALSE
12609,15072,서울시,6,0,0,0,0,0,6.244014298,0,0,390,-37.96272549,0,0,-100,0,0,-11.35493827,0,206.1616162,0,0,0,-34.12470024,0,0,0,-29.64894603,0,0,0,-100,0,56.54279749,FALSE
12610,15074,경기도,5,0,0,0,0,0,24.34057383,0,-39.15384615,406.5666667,-36.96791442,0,-40.21352313,0,36.03773585,0,0,0,-64.64646465,0,0,0,-53.62908267,0,-52.96,-88.5678392,-37.21893231,0,82.3824228,0,-38.05309735,0,-55.19425676,FALSE
12611,15075,부산시,5,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,-16.76829268,0,0,0,0,0,0,0,0,0,0,0,1239.8,0,0,0,0,0,FALSE
12612,15076,서울시,4,0,-100,0,0,0,-95.38968167,0,0,0,-100,-11.48148148,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,120.4113924,-53.02013423,26.56565657,-100,-100,-19.23076923,0,FALSE
12613,15078,서울시,3,-100,0,-72.66787248,0,-93.66875788,0,0,0,-25.84763208,0,-67.70336019,0,-99.47157092,0,92.5,0,-100,0,-100,0,-62.11535488,0,-100,0,-69.530682,0,-90.45592925,0,-77.9490419,0,-100,0,TRUE
12614,15079,서울시,3,-100,0,0,0,-100,106.4474124,0,-93.24137931,-54.71318667,-47.09241419,25.62688891,-31.91895113,-32.28726661,495.7,-15.57035321,72.375,0,0,0,0,333.9354839,124.6596339,-100,56.70967742,-23.60940599,57.08296344,-64.44920491,-57.07829645,-87.84919989,-37.73684211,99.55497382,158.4206897,FALSE
12615,15081,경상북도,6,0,670.8641975,0,0,0,-37.1673464,0,4.893832154,0,24.08367032,0,0,0,-38,0,53.78569797,0,0,0,0,0,-59.06488767,0,0,0,-3.884039253,0,-83.66666667,0,155.2941176,0,58.85096154,FALSE
12616,15082,경기도,6,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-17.65277778,0,-96.29359138,0,-100,0,TRUE
12617,15083,경기도,0,0,-100,0,0,0,-80.59574468,-48.96202532,0,0,-78.54553698,0,-100,0,0,0,101.5151515,0,0,0,0,0,-89.79926594,0,0,0,-45.19203098,0,-100,0,0,0,-100,FALSE
12618,15084,경기도,6,0,184.534413,0,-94.59405941,0,-29.62039906,0,12.8358209,0,-8.589301568,0,-16.98894148,0,-68.94841574,0,-71.59776964,0,-22.23929748,0,0,0,-5.894497261,0,-66,107.2,75.67368255,0,-47.41126901,0,-50.85928871,0,-42.15505203,FALSE
12619,15085,강원도,3,0,0,0,0,0,87.70336491,0,0,-100,10.85214748,0,-81.34991119,0,-23.17073171,0,-6.864702946,0,-100,0,0,0,-63.44410273,-78.26086957,0,0,-18.87707623,-30,-100,0,-0.10230179,0,6.792761476,FALSE
12620,15086,강원도,6,0,-100,0,0,0,0.402171231,0,-76.66666667,0,-22.85004281,0,74.31147541,0,10662.59669,0,2353.419355,0,-17.4,0,0,0,-74.36624794,0,-94.76767677,0,-27.59177728,0,-69.61393597,0,24.92937165,0,-91.54946524,FALSE
12621,15087,서울시,0,0,0,0,0,0,-52.31717338,-100,0,-59.63541667,-94.5477999,-100,0,0,0,-4.210526316,0,0,0,0,0,0,19.10447761,0,0,-100,-51.06162185,0,0,0,0,0,-100,TRUE
12622,15089,경기도,3,0,0,119.3155894,0,-47.84987615,0,-48.51006711,0,-3.085910949,0,-11.25481163,0,-31.59001556,0,27.6466361,0,-54.46554149,0,0,0,319.4373942,0,0,0,27.28368252,0,573.3668424,0,-72.34294584,0,13.39902166,0,FALSE
12623,15092,경기도,5,0,23.11764706,0,-100,0,-29.13666491,0,-90.96479791,0,-20.46607754,0,-70.34653465,0,-67.19257541,0,116.6201915,0,537.7777778,0,0,-100,-70.51608516,-100,9.421841542,0,-48.05189299,-100,84.1,-100,-9.47934352,0,-58.5255418,TRUE
12624,15093,광주시,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,-78.03191489,0,0,0,0,-100,0,0,0,0,0,TRUE
12625,15094,대전시,0,0,178.6,0,0,0,-76.53158087,0,-21.55580609,0,-45.00380018,0,-25.69089115,0,-92.27241848,0,-28.55269376,0,-100,0,0,0,-34.86684611,0,133.3333333,0,-39.46058021,0,-48.97433782,0,-29.73761714,0,-0.286075865,FALSE
12626,15095,전라북도,2,0,0,0,0,0,-99.56960913,76.52173913,0,-65.96078431,-63.34569934,-66.18774791,-100,0,-100,0,0,0,-100,0,0,0,-6.69273743,71.86440678,0,-100,-5.230932043,256.2130178,0,0,-100,0,0,FALSE
12627,15096,경기도,4,0,0,0,0,0,0,-66.22680412,0,0,0,-15.8118701,0,-100,0,0,0,0,0,0,0,0,0,-72.02007785,0,-100,0,-34.23566879,0,0,-100,0,0,TRUE
12628,15097,인천시,4,0,-100,-90.48,0,-80.50112046,-1.419647927,0,0,-70.29306549,50.07634364,-97.73612408,0,-93.81818182,0,-79.92903575,-100,-100,0,2550,0,-96.59152107,-43.2516173,-90.76305221,0,-4.590558493,-60.84663907,-59.040399,0,93.80938834,0,-2.244097773,-100,TRUE
12629,15099,인천시,6,-100,-90.26086957,0,0,-100,-11.74261032,-66.57223796,-100,-100,17.20838801,-90.07953724,-23.86363636,-67.98449612,53.06666667,-100,-54.46375958,0,-75.75494452,0,0,0,-41.86626259,0,-58,390.3169811,-15.43258202,11.02,7.85915493,763.3333333,-70.83333333,0,-34.87401788,FALSE
12630,15100,서울시,5,0,0,0,0,0,-100,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.09722222,-19.35211268,0,0,0,0,0,0,FALSE
12631,15101,서울시,0,0,0,0,0,0,-69.93043478,0,0,0,-57.61781446,0,-100,0,-100,0,0,0,0,0,0,0,215.9672467,-75.55555556,0,-100,-79.61408373,-93.28282828,0,-100,0,0,0,TRUE
12632,15102,경기도,3,0,0,56.57894737,0,-22.78279049,0,0,0,4.702573822,0,-69.69031338,-94.66615355,-100,-100,-72.85472018,0,0,0,0,0,-81.69076261,0,-100,0,135.4851336,0,34.99931177,-37.38368984,7.792929293,0,-90.99601594,0,TRUE
